"66cd4fbe19157723f721d8cf","15234","2024-08-27 04:02:06.616000","2024-08-27 16:40:05.115000","Android","12","SM-G975U1","false","40.7433019","-73.9582422","Queens","New York","8600000US11101","US","Home"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66cd49d443494ea7410c65a3","15234","2024-08-27 03:36:52.212000","2024-08-27 03:51:30.580000","Android","12","SM-G975U1","false","40.7252494","-73.9970564","New York","New York","8600000US10012","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66cd35a5196697a8277a78b3","15234","2024-08-27 02:10:45.888000","2024-08-27 03:29:40.986000","Android","12","SM-G975U1","false","40.7245236","-73.9987166","New York","New York","8600000US10012","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66cd2c8c7a7b759dcbd17b95","15234","2024-08-27 01:31:56.734000","2024-08-27 01:57:03.610000","Android","12","SM-G975U1","false","40.7285371","-74.0042182","New York","New York","8600000US10014","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66cd023c1fc0e9fa23483a71","15234","2024-08-26 22:31:24.911000","2024-08-26 22:35:07.197000","Android","12","SM-G975U1","false","40.7556073","-73.9871484","New York","New York","8600000US10036","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66ccbf462c3446f4d34091b6","15234","2024-08-26 17:45:42.045000","2024-08-26 22:16:50.531000","Android","12","SM-G975U1","false","40.7433108","-73.9582524","Queens","New York","8600000US11101","US","Home"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66cbd0fe4a1818a3aa30820d","15234","2024-08-26 00:49:02.769000","2024-08-26 17:29:41.863000","Android","12","SM-G975U1","false","40.743317","-73.9582466","Queens","New York","8600000US11101","US","Home"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66cbd0fecbff15024c5fb1ec","15234","2024-08-26 00:49:02.769000","2024-08-26 17:29:41.863000","Android","12","SM-G975U1","false","40.743317","-73.9582466","Queens","New York","8600000US11101","US","Home"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66cbb720fd6dfde0866413e3","15234","2024-08-25 22:58:40.338000","2024-08-26 00:31:18.529000","Android","12","SM-G975U1","false","40.7500282","-73.9364935","Queens","New York","8600000US11101","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66cbaf9879f57d14be2f26f2","15234","2024-08-25 22:26:32.132000","2024-08-25 22:42:13.290000","Android","12","SM-G975U1","false","40.7564177","-73.9308147","Queens","New York","8600000US11106","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66cba597cc1d8f4ffaf9cf6e","15234","2024-08-25 21:43:51.293000","2024-08-25 21:57:01.291000","Android","12","SM-G975U1","false","40.7579448","-73.9170775","Queens","New York","8600000US11103","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66cb8e1ee58c42a3ef602a7a","15234","2024-08-25 20:03:42.238000","2024-08-25 21:21:15.419000","Android","12","SM-G975U1","false","40.7583932","-73.9279987","Queens","New York","8600000US11106","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66cb81046df0d4b8b4c88fbb","15234","2024-08-25 19:07:48.391000","2024-08-25 19:23:43.233000","Android","12","SM-G975U1","false","40.7443117","-73.9495664","Queens","New York","8600000US11101","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66caa681b77db1824a6b7ea2","15234","2024-08-25 03:35:29.631000","2024-08-25 19:05:09.244000","Android","12","SM-G975U1","false","40.7433125","-73.9582531","Queens","New York","8600000US11101","US","Home"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66caa68106fca39a0df59154","15234","2024-08-25 03:35:29.631000","2024-08-25 19:05:09.244000","Android","12","SM-G975U1","false","40.7433125","-73.9582531","Queens","New York","8600000US11101","US","Home"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66ca998a53ae082399f800e2","15234","2024-08-25 02:40:10.340000","2024-08-25 19:05:23.305000","Android","12","SM-G975U1","false","40.7433906","-73.9567782","Queens","New York","8600000US11101","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66ca78a9236f2bf2a9a3c09f","15234","2024-08-25 00:19:53.346000","2024-08-25 01:47:54.693000","Android","12","SM-G975U1","false","40.7179528","-73.9567969","Brooklyn","New York","8600000US11211","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66ca74af22400b07d66b3751","15234","2024-08-25 00:02:55.675000","2024-08-25 00:04:57.654000","Android","12","SM-G975U1","false","40.7233967","-73.9579476","Brooklyn","New York","8600000US11211","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66ca72f2e1748de2d2f3617e","15234","2024-08-24 23:55:30.891000","2024-08-25 00:18:24.101000","Android","12","SM-G975U1","false","40.7266898","-73.9573123","Brooklyn","New York","8600000US11222","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66ca728183ff18bb6ed4cf10","15234","2024-08-24 23:53:37.548000","2024-08-24 23:58:55.636000","Android","12","SM-G975U1","false","40.7268548","-73.9572521","Brooklyn","New York","8600000US11222","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66ca6b938ccb54b25b41fd4d","15234","2024-08-24 23:24:03.251000","2024-08-24 23:26:03.217000","Android","12","SM-G975U1","false","40.7411502","-73.9522233","Queens","New York","8600000US11101","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66ca6886ccf14459559fce17","15234","2024-08-24 23:11:02.540000","2024-08-24 23:53:37.548000","Android","12","SM-G975U1","false","40.7433179","-73.958262","Queens","New York","8600000US11101","US","Home"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c962d12ed23468b7053905","15234","2024-08-24 04:34:25.526000","2024-08-24 23:15:54.087000","Android","12","SM-G975U1","false","40.7433257","-73.9582365","Queens","New York","8600000US11101","US","Home"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c962d11ece359b56590f53","15234","2024-08-24 04:34:25.526000","2024-08-24 23:15:54.087000","Android","12","SM-G975U1","false","40.7433257","-73.9582365","Queens","New York","8600000US11101","US","Home"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c941f808879f656c3bed53","15234","2024-08-24 02:14:16.084000","2024-08-24 04:16:25.468000","Android","12","SM-G975U1","false","40.7449841","-73.9534684","Queens","New York","8600000US11101","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c6a91c3ab06dc4b5f6ed8e","15234","2024-08-22 02:57:32.894000","2024-08-22 15:24:26.598000","Android","12","SM-G975U1","false","40.7432986","-73.9582698","Queens","New York","8600000US11101","US","Home"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c6a91c22501db813e1eed4","15234","2024-08-22 02:57:32.894000","2024-08-22 15:24:26.598000","Android","12","SM-G975U1","false","40.7432986","-73.9582698","Queens","New York","8600000US11101","US","Home"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c6a22771ab26b0b56e2293","15234","2024-08-22 02:27:51.053000","2024-08-22 02:29:51.052000","Android","12","SM-G975U1","false","40.7425371","-73.9515363","Queens","New York","8600000US11101","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c69d7d59347ed325bc527b","15234","2024-08-22 02:07:57.960000","2024-08-22 02:13:50.837000","Android","12","SM-G975U1","false","40.7335537","-73.9541673","Brooklyn","New York","8600000US11222","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c6967b3cdb8ad1a8c9f61d","15234","2024-08-22 01:38:03.863000","2024-08-22 01:42:04.004000","Android","12","SM-G975U1","false","40.7231653","-73.9527206","Brooklyn","New York","8600000US11222","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c69423b96684e5454e85d7","15234","2024-08-22 01:28:03.804000","2024-08-22 01:34:03.827000","Android","12","SM-G975U1","false","40.7193646","-73.9560629","Brooklyn","New York","8600000US11211","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c67662f58206d2f5e1a9d7","15234","2024-08-21 23:21:06.107000","2024-08-22 00:58:44.485000","Android","12","SM-G975U1","false","40.7309813","-73.9544965","Brooklyn","New York","8600000US11222","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c67243e3715b186336838e","15234","2024-08-21 23:03:31.348000","2024-08-22 00:52:58.982000","Android","12","SM-G975U1","false","40.7375138","-73.9531601","Brooklyn","New York","8600000US11222","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c672433873556af3f545fc","15234","2024-08-21 23:03:31.348000","2024-08-22 00:52:58.982000","Android","12","SM-G975U1","false","40.7375138","-73.9531601","Brooklyn","New York","8600000US11222","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c61894e2afc1c3759bd180","15234","2024-08-21 16:40:52.359000","2024-08-21 22:48:12.321000","Android","12","SM-G975U1","false","40.7433101","-73.9582718","Queens","New York","8600000US11101","US","Home"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c53dcccd12bef86f8ca07b","15234","2024-08-21 01:07:24.310000","2024-08-21 16:25:45.455000","Android","12","SM-G975U1","false","40.7449415","-73.9535792","Queens","New York","8600000US11101","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c52f86e2afc1c3759bd180","15234","2024-08-21 00:06:30.625000","2024-08-21 00:56:36.441000","Android","12","SM-G975U1","false","40.7433022","-73.9582679","Queens","New York","8600000US11101","US","Home"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c50d5c555bdd5b640fc012","15234","2024-08-20 21:40:44.844000","2024-08-20 23:35:46.011000","Android","12","SM-G975U1","false","40.9047607","-74.4103735","Boonton","New Jersey","8600000US07005","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c4fd5e08d52f205c9c261c","15234","2024-08-20 20:32:30.012000","2024-08-20 20:46:11.330000","Android","12","SM-G975U1","false","41.0382536","-74.6343217","Sparta","New Jersey","8600000US07871","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c4dcfbe6f1d9f5161b1013","15234","2024-08-20 18:14:19.364000","2024-08-20 19:16:46.350000","Android","12","SM-G975U1","false","41.3733952","-74.6977656","Port Jervis","New York","8600000US12771","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c4db724a43a47a59c20a6d","15234","2024-08-20 18:07:46.485000","2024-08-20 18:08:41.488000","Android","12","SM-G975U1","false","41.3786071","-74.7025166","Port Jervis","New York","8600000US12771","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c4dae7305a1e39ed194dd9","15234","2024-08-20 18:05:27.361000","2024-08-20 18:10:34.502000","Android","12","SM-G975U1","false","41.3786047","-74.7020135","Port Jervis","New York","8600000US12771","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c4d6ca01a3c1080f1e414a","15234","2024-08-20 17:47:54.355000","2024-08-20 18:05:27.361000","Android","12","SM-G975U1","false","41.3712594","-74.690425","Port Jervis","New York","8600000US12771","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c4d528f9e2152b40c0566a","15234","2024-08-20 17:40:56.004000","2024-08-20 18:01:56.510000","Android","12","SM-G975U1","false","41.3709731","-74.6903912","Port Jervis","New York","8600000US12771","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c4b572a6d672496434141b","15234","2024-08-20 15:25:38.503000","2024-08-20 17:14:04.354000","Android","12","SM-G975U1","false","41.3735499","-74.6923005","Port Jervis","New York","8600000US12771","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c41cf20b3d7179248efdfe","15234","2024-08-20 04:34:58.178000","2024-08-20 15:09:43.070000","Android","12","SM-G975U1","false","41.4256728","-74.4278941","Middletown","New York","8600000US10940","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","state","postalCode","countryCode","locationType"
"66c3337378ebb50addb1c824","15234","2024-08-19 11:58:43.436000","2024-08-20 04:34:58.178000","Android","12","SM-G975U1","false","41.5228542","-74.9333981","New York","8600000US12792","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c329cbf97fe0b35508c778","15234","2024-08-19 11:17:31.669000","2024-08-19 11:58:43.436000","Android","12","SM-G975U1","false","41.3761323","-74.692396","Port Jervis","New York","8600000US12771","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c2a73ae3c9e92f81f116f4","15234","2024-08-19 02:00:26.591000","2024-08-19 11:12:48.620000","Android","12","SM-G975U1","false","41.3726261","-74.6915702","Port Jervis","New York","8600000US12771","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","state","postalCode","countryCode","locationType"
"66c296115f82c650f575efd1","15234","2024-08-19 00:47:13.795000","2024-08-19 00:49:02.062000","Android","12","SM-G975U1","false","41.6088092","-74.299679","New York","8600000US12566","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","state","postalCode","countryCode","locationType"
"66c285374c0b1ec10cb196f4","15234","2024-08-18 23:35:19.346000","2024-08-19 02:00:26.591000","Android","12","SM-G975U1","false","41.6091316","-74.3011119","New York","8600000US12566","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c2629e0323f2a10cbff688","15234","2024-08-18 21:07:42.246000","2024-08-18 23:30:16.543000","Android","12","SM-G975U1","false","41.3726669","-74.6917891","Port Jervis","New York","8600000US12771","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","state","postalCode","countryCode","locationType"
"66c254f8c5f4b43162679e61","15234","2024-08-18 20:09:28.493000","2024-08-18 20:47:18.058000","Android","12","SM-G975U1","false","41.3287207","-74.8183521","Pennsylvania","8600000US18337","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","state","postalCode","countryCode","locationType"
"66c24cc01ef968b7cc58b313","15234","2024-08-18 19:34:24.304000","2024-08-18 20:25:45.449000","Android","12","SM-G975U1","false","41.3280903","-74.8189422","Pennsylvania","8600000US18337","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","state","postalCode","countryCode","locationType"
"66c24cc0fe41fa7d99f51611","15234","2024-08-18 19:34:24.304000","2024-08-18 20:47:18.058000","Android","12","SM-G975U1","false","41.3287207","-74.8183521","Pennsylvania","8600000US18337","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c2380499f59ec14b2c6c57","15234","2024-08-18 18:05:56.457000","2024-08-18 18:34:31.561000","Android","12","SM-G975U1","false","41.3237924","-74.8017192","Milford","Pennsylvania","8600000US18337","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c212d286b10fc11f243c94","15234","2024-08-18 15:27:14.967000","2024-08-18 18:03:14.480000","Android","12","SM-G975U1","false","41.3261257","-74.7990742","Milford","Pennsylvania","8600000US18337","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","state","postalCode","countryCode","locationType"
"66c156a4d8b1f0dddc335466","15234","2024-08-18 02:04:20.313000","2024-08-18 15:13:57.476000","Android","12","SM-G975U1","false","41.3540026","-74.7185079","Pennsylvania","8600000US18336","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c13c5a41f2e2a82b5c378d","15234","2024-08-18 00:12:10.891000","2024-08-18 15:11:21.403000","Android","12","SM-G975U1","false","41.3218534","-74.8035188","Milford","Pennsylvania","8600000US18337","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","state","postalCode","countryCode","locationType"
"66c134b573e6a4344bade1dc","15234","2024-08-17 23:39:33.980000","2024-08-18 00:09:15.465000","Android","12","SM-G975U1","false","41.3539888","-74.7185127","Pennsylvania","8600000US18336","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c10d4c4d0697146ea16c0f","15234","2024-08-17 20:51:24.641000","2024-08-17 23:29:38.569000","Android","12","SM-G975U1","false","40.7433185","-73.9582769","Queens","New York","8600000US11101","US","Home"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c0f4226cbab513cdf4c7b4","15234","2024-08-17 19:04:02.696000","2024-08-17 20:49:24.188000","Android","12","SM-G975U1","false","40.747741","-73.9560212","Queens","New York","8600000US11109","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c0f422ccb79b8d864077ab","15234","2024-08-17 19:04:02.696000","2024-08-17 20:49:24.188000","Android","12","SM-G975U1","false","40.747741","-73.9560212","Queens","New York","8600000US11109","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c05cf88b702c901e8238ae","15234","2024-08-17 08:19:04.178000","2024-08-17 19:01:56.551000","Android","12","SM-G975U1","false","40.7432872","-73.9582886","Queens","New York","8600000US11101","US","Home"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c05cf8f20aef05aee90c41","15234","2024-08-17 08:19:04.178000","2024-08-17 19:01:56.551000","Android","12","SM-G975U1","false","40.7432872","-73.9582886","Queens","New York","8600000US11101","US","Home"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c02d5658c2f108e627086d","15234","2024-08-17 04:55:50.496000","2024-08-17 08:10:01.802000","Android","12","SM-G975U1","false","40.7550666","-73.9865132","New York","New York","8600000US10036","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66c0214b13b76aba736604a2","15234","2024-08-17 04:04:27.721000","2024-08-17 04:16:04.566000","Android","12","SM-G975U1","false","40.6839023","-73.9768679","Brooklyn","New York","8600000US11217","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66bff3ab63c2df0c68c1ed76","15234","2024-08-17 00:49:47.474000","2024-08-17 20:28:43.992000","Android","12","SM-G975U1","false","40.6783869","-73.98339","Brooklyn","New York","8600000US11217","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66bfdff51e3b0656a9ec8dfd","15234","2024-08-16 23:25:41.811000","2024-08-17 00:46:23.158000","Android","12","SM-G975U1","false","40.6782337","-73.9790762","Brooklyn","New York","8600000US11217","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66bd63208fec5fd7e9c09cd5","15234","2024-08-15 02:08:32.400000","2024-08-16 22:28:18.202000","Android","12","SM-G975U1","false","40.7433191","-73.9582803","Queens","New York","8600000US11101","US","Home"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66bd5d838ba1ab5a33639a40","15234","2024-08-15 01:44:35.668000","2024-08-15 01:50:07.706000","Android","12","SM-G975U1","false","40.7539457","-73.9818609","New York","New York","8600000US10110","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66bd372e47ded9ec72136fc3","15234","2024-08-14 23:01:02.500000","2024-08-15 01:34:13.992000","Android","12","SM-G975U1","false","40.7434769","-73.9968097","New York","New York","8600000US10011","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66bd277aca3ba3e0a96e5308","15234","2024-08-14 21:54:02.860000","2024-08-14 22:02:54.090000","Android","12","SM-G975U1","false","40.7428235","-73.9540076","Queens","New York","8600000US11101","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66bd2637091467db4698e692","15234","2024-08-14 21:48:39.656000","2024-08-14 21:50:34.838000","Android","12","SM-G975U1","false","40.7431841","-73.9563333","Queens","New York","8600000US11101","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66bcdea62fe4eb6630479df2","15234","2024-08-14 16:43:18.757000","2024-08-14 21:46:29.505000","Android","12","SM-G975U1","false","40.7433136","-73.9582558","Queens","New York","8600000US11101","US","Home"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66bc40ff3339440956d28613","15234","2024-08-14 05:30:39.479000","2024-08-14 16:27:32.085000","Android","12","SM-G975U1","false","40.7433321","-73.9582333","Queens","New York","8600000US11101","US","Home"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66bc40ff31d7b899d7925099","15234","2024-08-14 05:30:39.479000","2024-08-14 16:27:32.085000","Android","12","SM-G975U1","false","40.7433321","-73.9582333","Queens","New York","8600000US11101","US","Home"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66bc31a27622c05edd133783","15234","2024-08-14 04:25:06.199000","2024-08-14 05:20:39.476000","Android","12","SM-G975U1","false","40.7426036","-73.9525332","Queens","New York","8600000US11101","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66bc1b13ddd27515a8c2d7ee","15234","2024-08-14 02:48:51.791000","2024-08-14 04:23:07.276000","Android","12","SM-G975U1","false","40.7297923","-73.95978","Brooklyn","New York","8600000US11222","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66bc01455a5a6d2cffb6235d","15234","2024-08-14 00:58:45.798000","2024-08-14 02:48:51.791000","Android","12","SM-G975U1","false","40.7148623","-73.944552","Brooklyn","New York","8600000US11211","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66bbe50555341a954d9e475f","15234","2024-08-13 22:58:13.367000","2024-08-14 00:57:50.896000","Android","12","SM-G975U1","false","40.7145494","-73.9426051","Brooklyn","New York","8600000US11211","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66bbe115818b2321549dc8b1","15234","2024-08-13 22:41:25.398000","2024-08-13 22:43:30.122000","Android","12","SM-G975U1","false","40.7440338","-73.949333","Queens","New York","8600000US11101","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66bb9a5703357fa077687cb6","15234","2024-08-13 17:39:35.301000","2024-08-13 17:46:43.112000","Android","12","SM-G975U1","false","40.7430053","-73.9542246","Queens","New York","8600000US11101","US","Venue"
"id","userId","timeArrived","timeDeparted","os","osVersion","deviceModel","isTraveling","latitude","longitude","city","state","postalCode","countryCode","locationType"
"66bad597d54906da9f257516","15234","2024-08-13 03:40:07.487000","2024-08-13 22:54:35.966000","Android","12","SM-G975U1","false","40.7433337","-73.9582658","Queens","New York","8600000US11101","US","Home"
